X,Y,OBJECTID,Year,SiteYearID,SiteID,SampleDate,Dry_rating,DensTtl,Dens_A1,Dens_A2,Dens_S1,Dens_S2,Sp_Sthd,Sp_SthdRT,Sp_Coho,Sp_Cst_Sculp,Sp_Prk_Sculp,Sp_Rif_Sculp,Sp_Sa_Suck,Sp_Ca_Rch,Sp_Stick,Sp_Lamp,Sp_Dace,Sp_Bl_Gill,Sp_HCH,Sp_T_goby,Sp_A_goby,Sp_YF_goby,Sp_MQF,SP_BayPF,Sp_Stag_Scul,Sp_Str_Flo,Sp_Tp_Smlt,Sp_Shin_SP,Sp_Pac_Herr,Sp_Gi_Sal,Sp_Ywl_Fg,Sp_Rd_Fg,Sp_Bl_Fg,Sp_Ca_Nwt,Sp_Rgh_Nwt,Sp_NWT,Sp_Sln_Sal,Sp_Ws_Turt,Sp_Brwn_Trt,Sp_Pike_Minw,Sp_Gld_Shin,Sp_Grn_SF,Sp_LM_Bass,Sp_Gld_Fish,Sp_Stp_Mull,SiteSort,Watershed,YearLabel,GlobalID,Sp_Dwarf_SP,Sp_CbznScp,LJ_Mudsucker,DiamondTurbot,CalHalibut
-122.070912499,37.0421101540001,984,1995,1995-SLR-main-4,SLR-main-4,1995/10/01 00:00:00+00,1,45.2,,,13.3,31.9,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,SLR,1995,{F6330FAB-175A-47EC-BD8E-CBD58D36432F},,,,,
-122.074860162,37.0568439360001,985,1995,1995-SLR-main-6,SLR-main-6,1995/10/01 00:00:00+00,1,47.4,,,28.6,18.8,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,SLR,1995,{3593BBAA-1B35-40D9-8E46-8285172B4FE3},,,,,
-122.089860132,37.0883095230001,986,1995,1995-SLR-main-7,SLR-main-7,1995/10/01 00:00:00+00,1,159.2,,,73.5,85.7,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,SLR,1995,{59FE3A1E-2B46-412C-9D85-CD5CD7EBF12E},,,,,
-122.104038011,37.106837592,987,1995,1995-SLR-main-8,SLR-main-8,1995/10/01 00:00:00+00,1,121.4,,,84.4,37,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,SLR,1995,{6B5C7A5B-76DD-4968-9E81-A32F28AC5241},,,,,
-122.119096786,37.1206429900001,988,1995,1995-SLR-main-9,SLR-main-9,1995/10/01 00:00:00+00,1,53.4,,,30.7,22.7,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,SLR,1995,{DBB17863-813E-4E6F-9F01-6BE7B8AFE6DC},,,,,
-122.134448816,37.1542364410001,989,1995,1995-SLR-main-10,SLR-main-10,1995/10/01 00:00:00+00,1,25.3,18.2,7.1,18.2,7.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,SLR,1995,{7B287464-E74B-4746-8BBD-88927305C3DE},,,,,
-122.138880615,37.173365743,990,1995,1995-SLR-main-11,SLR-main-11,1995/10/01 00:00:00+00,1,40.5,35.5,5,35.5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,SLR,1995,{6E96517C-282B-4352-B058-B864973E590D},,,,,
-122.147415892,37.200855007,991,1995,1995-SLR-main-12a,SLR-main-12a,1995/10/01 00:00:00+00,1,33.8,31.2,2.6,31.2,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,SLR,1995,{D648256C-2523-4673-B130-A42A6D176D26},,,,,
-122.064113991,37.0507919900001,992,1995,1995-SLR-zayt-13a,SLR-zayt-13a,1995/10/01 00:00:00+00,1,67.5,50.6,16.9,50.6,16.9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,SLR,1995,{255EA0E2-5517-4471-B602-A35BC547D3C3},,,,,
-122.033608692,37.0565846970001,993,1995,1995-SLR-bean-14b,SLR-bean-14b,1995/10/01 00:00:00+00,1,97.2,87.3,9.9,87.3,9.9,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,SLR,1995,{EC8F11E0-5A37-4287-AA30-484F3F3C7EC7},,,,,
-122.086105512,37.051597503,994,1995,1995-SLR-fall-15,SLR-fall-15b,1995/10/01 00:00:00+00,1,51.1,39.7,11.4,39.7,11.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,SLR,1995,{17A9A55B-F989-4B28-9933-B47CA642D986},,,,,
-122.076741114,37.087103074,995,1995,1995-SLR-newl-16,SLR-newl-16,1995/10/01 00:00:00+00,1,91.7,48.8,42.9,48.8,42.9,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,SLR,1995,{3436D455-783F-4FBE-8664-3DFBFD4595C3},,,,,
-122.125304156,37.1256215980001,996,1995,1995-SLR-bldr-17a,SLR-bldr-17a,1995/10/01 00:00:00+00,1,142.3,117.3,25,117.3,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,SLR,1995,{2EEA5D8C-97FF-4EF2-9C73-704DB1A01D66},,,,,
-122.154435315,37.1432024330001,997,1995,1995-SLR-bldr-17c,SLR-bldr-17c,1995/10/01 00:00:00+00,1,34.3,27.2,7.1,27.2,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,SLR,1995,{4515D37D-E187-4078-8001-0A0074058CA8},,,,,
-122.099639806,37.136301867,998,1995,1995-SLR-bear-18a,SLR-bear-18a,1995/10/01 00:00:00+00,1,57.3,45.2,12.1,45.2,12.1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,SLR,1995,{51D26A2D-47EC-4030-B9A2-0B616034A849},,,,,
-122.119667942,37.177750028,999,1995,1995-SLR-king-19b,SLR-king-19b,1995/10/01 00:00:00+00,1,74.2,60.1,14.1,60.1,14.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,SLR,1995,{9D7E7C06-C9E0-44B1-8467-9B3332A45F6F},,,,,
-122.04126841,37.006613874,1000,1996,1996-SLR-main-1,SLR-main-1,1996/10/01 00:00:00+00,1,29.5,,,0,29.5,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SLR,1996,{02A64EDE-D2C9-4A8E-A312-2E237AA94F90},,,,,
-122.057697871,37.0245636000001,1001,1996,1996-SLR-main-3,SLR-main-3,1996/10/01 00:00:00+00,1,110.5,,,33.3,72.2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,SLR,1996,{2AE4906B-90B0-4CEC-AC25-E5B42263FC17},,,,,
-122.070912499,37.0421101540001,1002,1996,1996-SLR-main-4,SLR-main-4,1996/10/01 00:00:00+00,1,65.9,,,20,45.9,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,SLR,1996,{36AEC3B2-E84A-4EF2-9C89-FB5F1C9E767A},,,,,
-122.074860162,37.0568439360001,1003,1996,1996-SLR-main-6,SLR-main-6,1996/10/01 00:00:00+00,1,38.2,,,24.6,13.6,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,SLR,1996,{9B5D50A4-72F4-448F-AA85-39E339E101EE},,,,,
-122.089860132,37.0883095230001,1004,1996,1996-SLR-main-7,SLR-main-7,1996/10/01 00:00:00+00,1,116.1,,,74.2,41.9,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,SLR,1996,{21290D43-CDC7-4AFC-B2DD-4C2CF2847421},,,,,
-122.104038011,37.106837592,1005,1996,1996-SLR-main-8,SLR-main-8,1996/10/01 00:00:00+00,1,159,,,113,46,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,SLR,1996,{BB6D831C-A64E-4F88-9AF8-46D5E0335188},,,,,
-122.119096786,37.1206429900001,1006,1996,1996-SLR-main-9,SLR-main-9,1996/10/01 00:00:00+00,1,74.7,,,61.7,13,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,SLR,1996,{DC6AA322-C519-45CE-A31C-38ADA160340C},,,,,
-122.134448816,37.1542364410001,1007,1996,1996-SLR-main-10,SLR-main-10,1996/10/01 00:00:00+00,1,41.6,32.8,8.8,32.8,8.8,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,SLR,1996,{D3A8575E-6723-41AC-83EE-43636EF895A5},,,,,
-122.138880615,37.173365743,1008,1996,1996-SLR-main-11,SLR-main-11,1996/10/01 00:00:00+00,1,58.7,44.7,14,44.7,14,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,SLR,1996,{822D4D4D-0F77-468A-917B-06267A25E621},,,,,
-122.147415892,37.200855007,1009,1996,1996-SLR-main-12a,SLR-main-12a,1996/10/01 00:00:00+00,1,26.3,21.3,5,21.3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,SLR,1996,{967EB793-AF1F-4CAA-A734-6FDB15F03903},,,,,
-122.064113991,37.0507919900001,1010,1996,1996-SLR-zayt-13a,SLR-zayt-13a,1996/10/01 00:00:00+00,1,74.6,67.8,6.8,67.8,6.8,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,SLR,1996,{C18982FE-1932-4AF8-A6FF-C62ED3736583},,,,,
-122.033608692,37.0565846970001,1011,1996,1996-SLR-bean-14b,SLR-bean-14b,1996/10/01 00:00:00+00,1,50.9,41.8,9.1,41.8,9.1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,SLR,1996,{AAB94AF9-3815-4DB7-BA92-19F5C1BEBA23},,,,,
-122.086105512,37.051597503,1012,1996,1996-SLR-fall-15b,SLR-fall-15b,1996/10/01 00:00:00+00,1,55.9,43.7,12.2,43.7,12.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,SLR,1996,{7C81530C-21E4-4AB1-B84D-16B68E76C756},,,,,
-122.076741114,37.087103074,1013,1996,1996-SLR-newl-16,SLR-newl-16,1996/10/01 00:00:00+00,1,118.3,105.3,13,105.3,13,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,SLR,1996,{8DEF415F-69C9-4F48-BA53-F717CE2BE104},,,,,
-122.125304156,37.1256215980001,1014,1996,1996-SLR-bldr-17a,SLR-bldr-17a,1996/10/01 00:00:00+00,1,69.8,52.1,17.7,52.1,17.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,SLR,1996,{CD0DAD61-B2D6-4E0B-AF42-372B9ABC07C7},,,,,
-122.154435315,37.1432024330001,1015,1996,1996-SLR-bldr-17c,SLR-bldr-17c,1996/10/01 00:00:00+00,1,45.3,30.6,14.7,30.6,14.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,SLR,1996,{682E4121-8A50-4F1A-923A-C7681ED9E6EF},,,,,
-122.099639806,37.136301867,1016,1996,1996-SLR-bear-18a,SLR-bear-18a,1996/10/01 00:00:00+00,1,62.7,50.4,12.3,50.4,12.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,SLR,1996,{C6E8A973-8037-40F1-B2A7-63C594CC7D79},,,,,
-122.119667942,37.177750028,1017,1996,1996-SLR-king-19b,SLR-king-19b,1996/10/01 00:00:00+00,1,54.5,44.9,9.6,44.9,9.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,SLR,1996,{A999C75D-26E7-4B0E-8453-D8F486A4A28F},,,,,
-122.04126841,37.006613874,1018,1997,1997-SLR-main-1,SLR-main-1,1997/10/01 00:00:00+00,1,34.2,32.3,1.6,3.3,30.9,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SLR,1997,{6D1BA949-C9E6-4E8A-8141-AA56A86465AF},,,,,
-122.056537092,37.014971792,1019,1997,1997-SLR-main-2a,SLR-main-2a,1997/10/01 00:00:00+00,1,74.9,66.3,7.9,7.9,67,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,SLR,1997,{70920827-6811-4CBF-9B17-6068AFB56A0E},,,,,
-122.057697871,37.0245636000001,1020,1997,1997-SLR-main-3,SLR-main-3,1997/10/01 00:00:00+00,1,83.9,84.3,5.2,47.7,36.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,SLR,1997,{D5C60C1C-0D7B-4D67-ACEA-AC15EF120B3A},,,,,
-122.070912499,37.0421101540001,1021,1997,1997-SLR-main-4,SLR-main-4,1997/10/01 00:00:00+00,1,86.9,86.2,7.6,63,23.8,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,SLR,1997,{D3CADB03-D19B-4661-9DD8-66D282C782B2},,,,,
-122.074860162,37.0568439360001,1022,1997,1997-SLR-main-6,SLR-main-6,1997/10/01 00:00:00+00,1,45.4,42,4.6,35.1,10.3,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,SLR,1997,{575096AF-436C-4B39-8825-7FFA034DBB5D},,,,,
-122.089860132,37.0883095230001,1023,1997,1997-SLR-main-7,SLR-main-7,1997/10/01 00:00:00+00,1,149.3,143.5,6,126.7,22.6,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,SLR,1997,{EC70C6D9-0DEC-4FD2-A421-D118C083281C},,,,,
-122.104038011,37.106837592,1024,1997,1997-SLR-main-8,SLR-main-8,1997/10/01 00:00:00+00,1,158.6,152,5.4,138.6,20,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,SLR,1997,{E134F674-7616-44E4-BDE8-886AB84E5E7D},,,,,
-122.119096786,37.1206429900001,1025,1997,1997-SLR-main-9,SLR-main-9,1997/10/01 00:00:00+00,1,126.8,119.9,4.3,102.2,24.6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,SLR,1997,{DBF156F9-A1DB-407A-BC75-AA5B53DC3BDA},,,,,
-122.134448816,37.1542364410001,1026,1997,1997-SLR-main-10,SLR-main-10,1997/10/01 00:00:00+00,1,69.7,65.8,3.3,65.8,3.3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,SLR,1997,{EBCE3A34-EF57-418F-9FD5-C3941188E445},,,,,
-122.138880615,37.173365743,1027,1997,1997-SLR-main-11,SLR-main-11,1997/10/01 00:00:00+00,1,73,64.2,8.8,64.2,8.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,SLR,1997,{48E0D823-020E-4C00-81F7-1DD44423A108},,,,,
-122.147415892,37.200855007,1028,1997,1997-SLR-main-12a,SLR-main-12a,1997/10/01 00:00:00+00,1,56.8,50.9,5.9,50.9,5.9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,SLR,1997,{DDCE573C-50AD-4F08-A2A5-45F79CD21D2D},,,,,
-122.057311933,37.068783082,1029,1997,1997-SLR-zayt-13b,SLR-zayt-13b,1997/10/01 00:00:00+00,1,75.2,63.5,11.7,63.5,11.7,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,SLR,1997,{30504433-4867-41A3-B683-6D6E05DD5A38},,,,,
-122.033608692,37.0565846970001,1030,1997,1997-SLR-bean-14b,SLR-bean-14b,1997/10/01 00:00:00+00,1,73.3,59.6,13.7,59.6,13.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,SLR,1997,{09BBAB9F-89F8-4FBA-8636-9A46B2C736F0},,,,,
-122.086105512,37.051597503,1031,1997,1997-SLR-fall-15b,SLR-fall-15b,1997/10/01 00:00:00+00,1,80.8,72.6,8.2,72.6,8.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,SLR,1997,{167AF1D3-6656-4098-AC25-D73447C00C33},,,,,
-122.076741114,37.087103074,1032,1997,1997-SLR-newl-16,SLR-newl-16,1997/10/01 00:00:00+00,1,97.3,73.7,23.6,73.7,23.6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,SLR,1997,{FD2FBCB4-74C6-47BD-A76A-C27EE4C8A21D},,,,,
-122.125304156,37.1256215980001,1033,1997,1997-SLR-bldr-17a,SLR-bldr-17a,1997/10/01 00:00:00+00,1,132.4,109.6,22.8,109.6,22.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,SLR,1997,{D21404C1-4A5D-4A82-82BB-8B9611668ED3},,,,,
-122.146532709,37.1388204100001,1034,1997,1997-SLR-bldr-17b,SLR-bldr-17b,1997/10/01 00:00:00+00,1,100.7,91,9.7,91,9.7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,SLR,1997,{8132280A-43AA-4B6A-B664-B3CF82EC09FF},,,,,
-122.099639806,37.136301867,1035,1997,1997-SLR-bear-18a,SLR-bear-18a,1997/10/01 00:00:00+00,1,118.5,100.2,18.3,100.2,18.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,SLR,1997,{4D6C2FB5-EFE0-4683-B670-EB6FFECC2D32},,,,,
-122.119667942,37.177750028,1036,1997,1997-SLR-king-19b,SLR-king-19b,1997/10/02 00:00:00+00,1,52.7,48.2,4.5,48.2,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,SLR,1997,{8EF01877-267A-4D86-A696-4BF21F1FC2F0},,,,,
-122.017280888,36.9945676500001,1037,1997,1997-SLR-carb-20a,SLR-carb-20a,1997/10/01 00:00:00+00,1,13.4,9.1,4.3,9.1,4.3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,SLR,1997,{A2672297-1AB9-4D8C-8627-E2C13B938F9B},,,,,
-121.998284378,37.016089263,1038,1997,1997-SLR-bran-21a2,SLR-bran-21a2,1997/10/01 00:00:00+00,1,70,64.6,5.4,64.6,5.4,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,SLR,1997,{36C99852-9C3E-422A-8E73-E46E673D4C51},,,,,
-121.955335956,36.986419529,1039,1997,1997-SOQ-main-1,SOQ-main-1,1997/10/01 00:00:00+00,1,2.9,1.7,1.2,1.7,1.2,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,SOQ,1997,{24502E6F-5742-43C2-AE67-0303DD7FEAA9},,,,,
-121.95568998,36.9913217530001,1040,1997,1997-SOQ-main-2,SOQ-main-2,1997/10/01 00:00:00+00,1,4.5,4.1,0.6,0.9,3.6,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,SOQ,1997,{B17D016B-D113-434A-875D-E0AEFBB08AB4},,,,,
-121.954999876,36.995646128,1041,1997,1997-SOQ-main-3,SOQ-main-3,1997/10/01 00:00:00+00,1,13.2,11.7,2.5,1.8,11.4,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,SOQ,1997,{9467C368-0C85-4BAE-AD38-F380D8F825B3},,,,,
-121.954292624,36.9994145530001,1042,1997,1997-SOQ-main-4,SOQ-main-4,1997/10/01 00:00:00+00,1,49.6,45.7,2.2,20.1,29.5,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,SOQ,1997,{2EAFAAE6-DCD0-40E4-952C-B23AF49CAA11},,,,,
-121.951673601,37.0067815310001,1043,1997,1997-SOQ-main-5,SOQ-main-5,1997/10/01 00:00:00+00,1,56.3,54,2.8,38.2,18.1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,SOQ,1997,{175B5E58-9F0F-4D79-B1A6-5D7F494CCE5D},,,,,
-121.951805635,37.01219416,1044,1997,1997-SOQ-main-6,SOQ-main-6,1997/10/01 00:00:00+00,1,24.7,21.1,3.2,14.3,10.4,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,SOQ,1997,{B1ED8014-C023-433A-885E-10723CD19EE0},,,,,
-121.947677056,37.016148403,1045,1997,1997-SOQ-main-7,SOQ-main-7,1997/10/01 00:00:00+00,1,96.6,94,2.2,71.6,25,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,SOQ,1997,{5FF3C8EE-7332-4244-80FE-BE748620081E},,,,,
-121.946313581,37.0191695410001,1046,1997,1997-SOQ-main-8,SOQ-main-8,1997/10/01 00:00:00+00,1,21,18.9,1,11.7,9.3,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,SOQ,1997,{D664EF77-390F-4630-918A-B831B0354E8A},,,,,
-121.946918149,37.0251513910001,1047,1997,1997-SOQ-main-9,SOQ-main-9,1997/10/01 00:00:00+00,1,61.6,53.4,3.4,36.7,24.9,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,SOQ,1997,{AD287525-8ED3-4C6F-89C2-7020B095852B},,,,,
-121.941414443,37.032375244,1048,1997,1997-SOQ-main-10,SOQ-main-10,1997/10/01 00:00:00+00,1,54.2,52.2,1.3,43.2,11,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,SOQ,1997,{1108318B-FC56-4FD8-A67E-F30C6908D540},,,,,
-121.941648639,37.03405551,1049,1997,1997-SOQ-main-11,SOQ-main-11,1997/10/01 00:00:00+00,1,81.9,78.3,2.7,60.5,21.4,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,SOQ,1997,{64CF1296-F2F7-4A44-BA83-9212EA192856},,,,,
-121.942020396,37.041043158,1050,1997,1997-SOQ-main-12,SOQ-main-12,1997/10/01 00:00:00+00,1,83.5,79.8,3.6,68.1,15.4,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,SOQ,1997,{716CD7D1-0B83-4504-88A9-C75728703627},,,,,
-121.928686622,37.0476689430001,1051,1997,1997-SOQ-east-13a,SOQ-east-13a,1997/10/01 00:00:00+00,1,79.4,75.3,7.1,60.2,19.2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,SOQ,1997,{42D68B7C-F6E3-42F5-9B9A-BC7802B32028},,,,,
